Video ID,Title,Comment
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"자신과 자신들의 지지세력을 위해 부동산 3법을 통과시킨 미통당.
문재앙 정부가 책임에서 자유로우려면 3년전에 이 얘길 공론화 하고 3년간 부동산 정책을 제대로 펼쳤어야 한다.
그런데 이번 정부새끼들이 어떻게 했나?
다주택자 천지인 청와대 참모들. 
김수현 과천 김의겸 흑석동 집 시세차익 10억 개꿀ㅋㅋ 이낙연 강남 집팔때 되니 김현미가 다시한번 핀셋혜택 20년 6월까지 한시적 양도세 면제로 10억 세이브!!
3년동안 이 지랄 하고 이제와서 대깨들까지 돌아서려하니 부동산 정책실패의 책임을 미통당에 돌려?? 문재앙은 부동산 정책 실패에 대해 대국민 사과하고, 김현미는 책임지고 자결해라. 그리고 정부의 부동산 정책 목표가 더이상의 상승만을 막는 것인지, 2016년 이전으로 부동산 가격을 돌려놓는 것인지, 그것부터 확실히 해라. 
자신들과 지지세력을 위해 부동산 3법을 통과시킨 미통당보다, 무식한 대깨들을 이용해 앞으로는 부동산 잡겠다 거짓말 해대고 이뒤로 투기해쳐먹은 민주당이 갑절로 악질인 세력이다.
다시 얘기하지만 미통당의 부동산 3법은 6년이 된 법안이다. 충분히 법적보완을 할 시간이 있었지만, 투기를 위해 그렇게 하지 않는 악질들이 이번정부다."
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"아포유님 지금 강의 내용 
뜰린 말 없이 다 맞습니다"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,https://n.news.naver.com/mnews/article/023/0003551044?sid=102
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"ㅋㅋ누가 임대3법 적용해서 폭등하면 이정권 끝난다고하는데 ㅋㅋ 다음 선거때도 조작해서 이기면 그만아님?ㅋㅋ; 현실 직시하세요 
다음선거때도 부정선거합니다~ 현실입니다."
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,외국이 매수 비중이 1%라도 부동산 상승에 미치는 영향은 기름을 붓는격으로 지대한 것이지요
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,여기 인간들 보고싶은거만 보고 보기싫은거는 거짓말이고 이런것임  에라이
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,입주물량 넉넉해서 폭등했다는 결론인가 ㅋㅋㅋㅋㅋㅋ 미치겠다
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"아쉽네요
궁금한내용인데..
전달력이.."
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,중간 정도 봤는데 댓글에 뭐라고 주장하는지는 못봤지만 좌파사이비 종교인한테 논리와 팩트를 요구하는건 무리죠. 이미 전제가 지들는 천사고 나머진 악마인걸요. 달서 제1장)악마입에서 나온 말에 현혹되지 말라.  ....하지만 종부세등 세금이 늘어나서 집값이 두배가 되었다? 이건 좀 말이 안되는 것 같습니다. 늘어난 세금액 만큼정도 상승했으면 말이 될수도 있죠.   이미 미국에서는 2008년 이후 양적완화를 통해 돈을 풀었고 그로 인해 전세계 대부분의 주택가격이 상승한 이유가 크지 않나요?  물론 정책의 영향고 크고요. 코로나 이후로도 올랐으니...  그리고 우리나라 부동산은 분위기가 절대적인 것 같습니다. 철수네 1억올랐데 영희네 4억올랐데.. 당신은 뭐한거야? 하며 너도나도 무리해서 집사면 당연히 상승하겠죠. 풍부한 유동성장에서 분위기를 꺾을 만한 정책이나 변화가 있으면 급락하는 것도 가능할겁니다.  지금 나온 정책들 당장은 효과 없어보일지 모르지만 적어도 몇 달 후부터 조짐이 보이는게 보통이었잖아요... 더 쌘게 나왔으면 합니다
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,가짜뉴스
